,transaction_id,user_id,genero,linea_tc,interes_tc,monto,fecha,hora,establecimiento,ciudad,status_txn,is_prime,dcto,cashback,fraude,anio,marca,proveedor
7781,7782,211,F,74000,49,720.82,10/01/20,12,Farmacia,Nezahualcóyotl,Aceptada,True,0.0,21.62,False,2014,Huawei,ATT
7783,7784,372,M,95000,52,190.98,10/01/20,12,Supermercado,Toluca,Aceptada,False,9.55,5.73,False,2019,Motorola,Movistar
7784,7785,496,F,49000,53,498.79,10/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,24.94,14.96,False,2014,Huawei,ATT
7785,7786,516,F,85000,39,593.25,10/01/20,12,Compra en línea,Guadalajara,En proceso,False,0.0,17.8,False,2016,Motorola,Movistar
7786,7787,574,F,50000,34,349.15,10/01/20,12,Compra en línea,Monterrey,Aceptada,True,0.0,10.47,False,2020,Huawei,ATT
7787,7788,586,F,69000,60,833.51,10/01/20,12,Supermercado,Guadalajara,Aceptada,False,0.0,25.01,False,2020,Apple,ATT
7788,7789,781,F,80000,60,762.16,10/01/20,12,Tienda departamental,Guadalajara,Aceptada,False,0.0,22.86,False,2017,Motorola,Telcel
7789,7790,921,F,50000,47,699.09,10/01/20,12,Farmacia,Toluca,Aceptada,False,0.0,20.97,False,2016,Motorola,Movistar
7790,7791,939,F,32000,38,295.29,10/01/20,12,Tienda departamental,Cancún,Aceptada,False,0.0,8.86,False,2020,Apple,Telcel
7791,7792,941,M,62000,52,193.96,10/01/20,12,Tienda departamental,Guadalajara,Rechazada,False,0.0,5.82,False,2019,Huawei,ATT
7792,7793,1033,M,73000,45,507.75,10/01/20,12,Supermercado,Tijuana,En proceso,False,0.0,15.23,False,2021,Huawei,ATT
7793,7794,1041,F,72000,53,756.47,10/01/20,12,Compra en línea,Tijuana,Rechazada,False,0.0,22.69,False,2021,Samsung,Telcel
7794,7795,1135,F,45000,58,532.24,10/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,15.97,False,2018,Samsung,ATT
7795,7796,1176,N,47000,32,187.93,10/01/20,12,Farmacia,Guadalajara,En proceso,True,0.0,5.64,False,2021,Motorola,Telcel
7796,7797,1196,M,85000,35,769.55,10/01/20,12,Tienda departamental,Guadalajara,En proceso,False,0.0,23.09,False,2019,Apple,Movistar
7797,7798,1202,M,62000,52,579.94,10/01/20,12,Supermercado,Nezahualcóyotl,Aceptada,False,29.0,17.4,False,2020,Samsung,ATT
7798,7799,1310,F,64000,36,490.31,10/01/20,12,Tienda departamental,Cancún,En proceso,True,0.0,14.71,False,2019,Motorola,Movistar
7799,7800,1361,F,28000,52,803.19,10/01/20,12,Unknown,Cancún,En proceso,False,0.0,24.1,False,2021,Samsung,Telcel
7800,7801,1379,F,59000,62,632.81,10/01/20,12,Unknown,Guadalajara,En proceso,False,0.0,18.98,False,2021,Apple,Telcel
7801,7802,1403,M,79000,57,1.0,10/01/20,12,Compra en línea,Ciudad de México,Aceptada,False,0.0,0.05,False,2020,Samsung,Telcel
7802,7803,1516,F,42000,59,274.96,10/01/20,12,Compra en línea,Monterrey,En proceso,False,0.0,8.25,False,2018,Huawei,Movistar
7803,7804,1531,F,35000,50,261.26,10/01/20,12,Unknown,Nezahualcóyotl,Rechazada,False,0.0,7.84,False,2019,Motorola,ATT
7804,7805,1576,F,25000,40,153.36,10/01/20,12,Farmacia,Toluca,Aceptada,False,7.67,4.6,False,2018,Samsung,ATT
7805,7806,1615,F,43000,35,454.25,10/01/20,12,Tienda departamental,Tijuana,Aceptada,False,0.0,13.63,False,2017,Huawei,ATT
7806,7807,1741,M,92000,53,852.35,10/01/20,12,Compra en línea,Cancún,Aceptada,False,0.0,25.57,False,2020,Samsung,Telcel
7807,7808,1813,M,31000,58,816.04,10/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,24.48,False,2015,Motorola,Telcel
7808,7809,1886,F,36000,38,596.58,10/01/20,12,Supermercado,Toluca,Aceptada,True,0.0,17.9,False,2021,Motorola,Telcel
7809,7810,2024,N,39000,56,352.06,10/01/20,12,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,10.56,False,2018,Motorola,Telcel
7810,7811,2192,F,69000,47,569.62,10/01/20,12,Compra en línea,Guadalajara,Aceptada,False,0.0,17.09,False,2021,Samsung,Telcel
7811,7812,2224,F,27000,40,194.9,10/01/20,12,Compra en línea,Tijuana,Aceptada,False,0.0,5.85,False,2020,Motorola,ATT
7812,7813,2229,F,61000,61,583.58,10/01/20,12,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,17.51,False,2017,Motorola,ATT
7813,7814,2339,N,35000,32,618.34,10/01/20,12,Compra en línea,Monterrey,Aceptada,True,0.0,18.55,False,2020,Motorola,ATT
7814,7815,2416,M,53000,36,497.93,10/01/20,12,Compra en línea,Tijuana,Aceptada,True,0.0,24.9,False,2020,Apple,Movistar
7815,7816,2457,M,42000,64,716.23,10/01/20,12,Compra en línea,Monterrey,En proceso,False,0.0,21.49,False,2015,Samsung,ATT
7816,7817,2469,M,54000,36,360.88,10/01/20,12,Abarrotes,Guadalajara,Aceptada,False,0.0,10.83,False,2019,Samsung,Telcel
7817,7818,2623,F,28000,36,943.15,10/01/20,12,Compra en línea,Monterrey,En proceso,False,0.0,28.29,False,2020,Motorola,Telcel
7818,7819,2630,M,95000,56,313.34,10/01/20,12,Tienda departamental,Monterrey,Rechazada,False,0.0,9.4,False,2019,Apple,Telcel
7819,7820,2759,M,55000,47,509.53,10/01/20,12,Farmacia,Ciudad de México,En proceso,False,0.0,15.29,False,2014,Motorola,Telcel
7820,7821,2762,F,60000,32,1.0,10/01/20,12,Supermercado,Monterrey,En proceso,False,0.05,0.05,False,2018,Huawei,Telcel
7821,7822,2768,F,83000,54,716.52,10/01/20,12,Tienda departamental,Guadalajara,Aceptada,False,0.0,21.5,True,2019,Samsung,Movistar
7822,7823,2818,F,60000,35,257.9,10/01/20,12,Supermercado,Guadalajara,Aceptada,False,0.0,7.74,False,2021,Motorola,Telcel
7823,7824,2901,M,41000,37,100.99,10/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,3.03,False,2019,Apple,ATT
7824,7825,3084,F,51000,42,1053.4,10/01/20,12,Compra en línea,Monterrey,Aceptada,False,0.0,31.6,True,2021,Samsung,Telcel
7825,7826,3262,M,39000,41,234.58,10/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,7.04,False,2018,Samsung,Telcel
7826,7827,3369,M,51000,57,1124.36,10/01/20,12,Compra en línea,Guadalajara,En proceso,False,0.0,33.73,False,2020,Samsung,Telcel
7827,7828,3510,F,51000,43,635.91,10/01/20,12,Compra en línea,Ciudad de México,En proceso,False,0.0,19.08,False,2021,Motorola,Telcel
7828,7829,3528,M,56000,33,363.26,10/01/20,12,Farmacia,Tijuana,Aceptada,False,0.0,10.9,False,2020,Samsung,Telcel
7829,7830,3619,F,68000,58,662.12,10/01/20,12,Supermercado,Cancún,En proceso,False,33.11,19.86,False,2018,Motorola,Movistar
7830,7831,3682,M,78000,37,422.44,10/01/20,12,Unknown,Ciudad de México,Aceptada,True,0.0,12.67,False,2020,Huawei,Movistar
7831,7832,3721,F,45000,64,345.89,10/01/20,12,Supermercado,Cancún,Aceptada,False,0.0,10.38,False,2021,Huawei,Movistar
7832,7833,3759,M,46000,61,463.21,10/01/20,12,Abarrotes,Toluca,Aceptada,False,0.0,13.9,False,2019,Huawei,ATT
7833,7834,3804,N,59000,56,1.0,10/01/20,12,Supermercado,Toluca,Rechazada,False,0.0,0.03,False,2019,Huawei,Telcel
7834,7835,3841,F,41000,56,951.71,10/01/20,12,Tienda departamental,Monterrey,Aceptada,False,0.0,28.55,False,2018,Huawei,Telcel
7835,7836,3916,M,49000,48,283.09,10/01/20,12,Unknown,Tijuana,Aceptada,False,0.0,8.49,False,2018,Motorola,ATT
7836,7837,3939,M,43000,39,799.15,10/01/20,12,Tienda departamental,Cancún,Rechazada,False,0.0,23.97,False,2017,Motorola,ATT
7837,7838,92,N,46000,61,817.85,10/01/20,13,Compra en línea,Nezahualcóyotl,Rechazada,False,0.0,24.54,False,2019,Apple,Telcel
7838,7839,110,M,53000,43,552.62,10/01/20,13,Supermercado,Guadalajara,Aceptada,False,27.63,16.58,False,2018,Motorola,Telcel
7839,7840,252,M,85000,51,417.96,10/01/20,13,Compra en línea,Nezahualcóyotl,Aceptada,False,20.9,12.54,False,2019,Huawei,ATT
7840,7841,254,N,93000,42,468.59,10/01/20,13,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,14.06,False,2021,Samsung,Movistar
7841,7842,283,F,83000,64,515.58,10/01/20,13,Compra en línea,Guadalajara,Aceptada,False,25.78,15.47,False,2017,Motorola,ATT
7842,7843,487,M,44000,41,896.66,10/01/20,13,Abarrotes,Monterrey,Rechazada,False,44.83,26.9,False,2015,Motorola,Movistar
7843,7844,493,M,78000,59,616.7,10/01/20,13,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,18.5,False,2020,Samsung,Telcel
7844,7845,500,M,89000,46,314.17,10/01/20,13,Tienda departamental,Monterrey,Aceptada,False,0.0,9.43,False,2021,Motorola,ATT
7845,7846,539,M,41000,41,430.14,10/01/20,13,Tienda departamental,Ciudad de México,Aceptada,False,0.0,12.9,False,2018,Huawei,ATT
7846,7847,668,M,74000,47,954.53,10/01/20,13,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,28.64,False,2020,Motorola,Movistar
7847,7848,829,F,34000,33,367.4,10/01/20,13,Unknown,Toluca,Aceptada,False,0.0,11.02,False,2018,Samsung,Movistar
7848,7849,830,F,49000,62,156.17,10/01/20,13,Farmacia,Guadalajara,Aceptada,False,0.0,4.69,False,2015,Samsung,Telcel
7849,7850,895,M,36000,58,230.72,10/01/20,13,Abarrotes,Monterrey,Aceptada,False,11.54,11.54,True,2017,Motorola,Movistar
7850,7851,961,F,34000,33,222.22,10/01/20,13,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,6.67,False,2019,Motorola,ATT
7851,7852,986,F,52000,45,636.13,10/01/20,13,Abarrotes,Toluca,Aceptada,False,0.0,19.08,False,2022,Samsung,Movistar
7852,7853,988,M,34000,36,306.2,10/01/20,13,Compra en línea,Monterrey,Aceptada,False,0.0,9.19,False,2022,Motorola,Telcel
7853,7854,997,M,48000,55,391.21,10/01/20,13,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,11.74,False,2020,Motorola,Telcel
7854,7855,1031,F,92000,33,768.32,10/01/20,13,Unknown,Monterrey,Aceptada,False,0.0,23.05,False,2019,Samsung,ATT
7855,7856,1049,F,90000,41,961.02,10/01/20,13,Compra en línea,Ciudad de México,Aceptada,False,0.0,28.83,False,2019,Huawei,ATT
7856,7857,1076,F,44000,51,550.12,10/01/20,13,Unknown,Nezahualcóyotl,En proceso,False,0.0,16.5,False,2020,Motorola,ATT
7857,7858,1244,F,57000,45,1.0,10/01/20,13,Farmacia,Cancún,Aceptada,False,0.0,0.03,False,2018,Motorola,Telcel
7858,7859,1251,M,41000,55,259.95,10/01/20,13,Compra en línea,Monterrey,En proceso,False,0.0,7.8,True,2015,Samsung,Telcel
7859,7860,1777,N,88000,50,453.44,10/01/20,13,Farmacia,Toluca,Aceptada,False,22.67,13.6,False,2015,Apple,ATT
7860,7861,1868,F,48000,36,383.17,10/01/20,13,Compra en línea,Guadalajara,Rechazada,False,0.0,11.5,False,2015,Motorola,Movistar
7861,7862,1982,M,45000,57,855.5,10/01/20,13,Supermercado,Monterrey,Aceptada,False,0.0,25.67,False,2020,Samsung,Telcel
7862,7863,1996,N,69000,59,271.88,10/01/20,13,Abarrotes,Ciudad de México,Aceptada,False,0.0,8.16,False,2018,Samsung,Telcel
7863,7864,2019,F,54000,33,553.85,10/01/20,13,Compra en línea,Ciudad de México,En proceso,False,0.0,16.62,False,2021,Huawei,Movistar
7865,7866,2133,M,87000,48,362.7,10/01/20,13,Compra en línea,Tijuana,Aceptada,False,0.0,10.88,False,2019,Samsung,Telcel
7866,7867,2185,M,88000,49,380.93,10/01/20,13,Farmacia,Nezahualcóyotl,Aceptada,False,0.0,11.43,False,2018,Huawei,ATT
7867,7868,2286,F,29000,45,970.16,10/01/20,13,Abarrotes,Tijuana,Aceptada,False,48.51,29.1,False,2021,Apple,Telcel
7868,7869,2348,F,87000,50,512.87,10/01/20,13,Abarrotes,Guadalajara,Aceptada,False,25.64,15.39,False,2020,Apple,Movistar
7869,7870,2401,F,76000,42,663.93,10/01/20,13,Unknown,Guadalajara,Aceptada,False,0.0,19.92,False,2019,Huawei,Movistar
7870,7871,2420,M,59000,62,473.83,10/01/20,13,Abarrotes,Nezahualcóyotl,Aceptada,False,23.69,14.21,False,2019,Apple,ATT
7871,7872,2477,M,57000,43,767.28,10/01/20,13,Compra en línea,Ciudad de México,Aceptada,False,38.36,23.02,False,2021,Huawei,Telcel
7872,7873,2631,M,57000,50,426.52,10/01/20,13,Farmacia,Cancún,Aceptada,False,21.33,21.33,False,2019,Apple,Movistar
7873,7874,2665,F,38000,38,261.92,10/01/20,13,Farmacia,Monterrey,Aceptada,False,13.1,7.86,False,2022,Samsung,Movistar
7874,7875,2683,F,93000,32,1002.93,10/01/20,13,Supermercado,Monterrey,Aceptada,False,50.15,30.09,False,2021,Apple,Telcel
7875,7876,2755,M,65000,47,654.32,10/01/20,13,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,19.63,False,2019,Samsung,ATT
7876,7877,2956,M,36000,36,1521.23,10/01/20,13,Farmacia,Guadalajara,Aceptada,False,0.0,45.64,False,2017,Huawei,Telcel
7877,7878,2969,M,68000,64,359.55,10/01/20,13,Supermercado,Guadalajara,Aceptada,False,0.0,25.17,False,2015,Samsung,Movistar
7878,7879,3159,N,32000,39,290.3,10/01/20,13,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,8.71,False,2018,Motorola,Telcel
7879,7880,3359,M,82000,44,15.84,10/01/20,13,Compra en línea,Ciudad de México,Rechazada,False,0.79,0.48,False,2020,Huawei,Telcel
7881,7882,3380,F,47000,64,506.15,10/01/20,13,Tienda departamental,Cancún,Aceptada,True,0.0,15.18,False,2018,Huawei,Telcel
7882,7883,3422,N,60000,59,753.83,10/01/20,13,Compra en línea,Cancún,Aceptada,False,0.0,22.61,False,2016,Samsung,Telcel
7883,7884,3449,M,48000,61,166.19,10/01/20,13,Compra en línea,Monterrey,Aceptada,False,0.0,4.99,False,2019,Apple,Telcel
7884,7885,3465,M,80000,49,872.79,10/01/20,13,Compra en línea,Guadalajara,Aceptada,False,0.0,26.18,False,2018,Motorola,Telcel
7885,7886,3500,M,83000,39,702.19,10/01/20,13,Tienda departamental,Guadalajara,En proceso,True,0.0,21.07,False,2020,Samsung,Telcel
7886,7887,3590,F,73000,58,237.09,10/01/20,13,Unknown,Ciudad de México,Rechazada,False,11.85,7.11,False,2021,Samsung,Movistar
7887,7888,3592,M,51000,45,388.19,10/01/20,13,Supermercado,Monterrey,Aceptada,False,19.41,11.65,False,2021,Huawei,ATT
7888,7889,3638,F,63000,37,151.15,10/01/20,13,Compra en línea,Guadalajara,En proceso,False,0.0,4.53,False,2020,Samsung,Movistar
7889,7890,3687,F,76000,41,166.42,10/01/20,13,Farmacia,Monterrey,Aceptada,True,8.32,4.99,False,2018,Huawei,Movistar
7890,7891,3789,M,64000,50,1053.0,10/01/20,13,Compra en línea,Guadalajara,En proceso,False,0.0,73.71,True,2019,Motorola,ATT
7891,7892,3807,F,63000,64,577.08,10/01/20,13,Tienda departamental,Ciudad de México,Aceptada,False,0.0,17.31,False,2018,Apple,Telcel
7892,7893,3863,M,74000,62,698.29,10/01/20,13,Tienda departamental,Guadalajara,Aceptada,True,0.0,20.95,False,2021,Motorola,Telcel
7893,7894,46,M,35000,64,450.5,10/01/20,14,Compra en línea,Guadalajara,Aceptada,True,22.53,22.53,False,2019,Apple,Telcel
7894,7895,184,F,89000,32,746.18,10/01/20,14,Unknown,Monterrey,Aceptada,False,0.0,22.39,False,2020,Samsung,Telcel
7895,7896,464,M,64000,36,205.43,10/01/20,14,Tienda departamental,Nezahualcóyotl,Aceptada,False,10.27,14.38,False,2019,Samsung,Telcel
7896,7897,539,M,41000,41,550.2,10/01/20,14,Farmacia,Ciudad de México,Aceptada,False,0.0,16.51,False,2019,Huawei,Telcel
7897,7898,558,F,81000,42,255.87,10/01/20,14,Farmacia,Monterrey,En proceso,False,0.0,7.68,False,2021,Samsung,Telcel
7898,7899,573,M,87000,56,756.33,10/01/20,14,Tienda departamental,Ciudad de México,Aceptada,False,0.0,22.69,False,2014,Samsung,Telcel
7899,7900,645,F,57000,43,77.58,10/01/20,14,Tienda departamental,Guadalajara,Aceptada,False,3.88,2.33,False,2020,Apple,Movistar
7900,7901,681,N,33000,33,791.45,10/01/20,14,Tienda departamental,Guadalajara,Aceptada,False,0.0,23.74,False,2013,Samsung,Telcel
7901,7902,691,F,82000,57,1033.66,10/01/20,14,Abarrotes,Monterrey,En proceso,False,51.68,31.01,False,2021,Apple,ATT
7902,7903,712,N,28000,62,307.51,10/01/20,14,Tienda departamental,Monterrey,Aceptada,False,0.0,9.23,False,2019,Apple,Movistar
7903,7904,852,M,29000,59,589.44,10/01/20,14,Unknown,Ciudad de México,Aceptada,False,0.0,17.68,False,2020,Motorola,Telcel
7904,7905,892,M,96000,63,890.12,10/01/20,14,Abarrotes,Guadalajara,En proceso,False,0.0,26.7,False,2016,Samsung,Telcel
7905,7906,927,N,38000,60,1072.7,10/01/20,14,Tienda departamental,Nezahualcóyotl,Aceptada,False,0.0,32.18,False,2020,Samsung,ATT
7906,7907,1102,F,84000,57,524.11,10/01/20,14,Unknown,Nezahualcóyotl,Aceptada,False,0.0,15.72,False,2019,Apple,Telcel
7907,7908,1207,F,57000,57,630.99,10/01/20,14,Compra en línea,Monterrey,Aceptada,False,0.0,18.93,False,2017,Apple,Telcel
7908,7909,1253,M,69000,62,655.71,10/01/20,14,Unknown,Guadalajara,Aceptada,False,0.0,19.67,False,2019,Apple,Movistar
7909,7910,1310,F,64000,36,1.0,10/01/20,14,Supermercado,Cancún,Aceptada,True,0.05,0.03,False,2019,Motorola,Movistar
7910,7911,1315,M,43000,48,1.0,10/01/20,14,Farmacia,Monterrey,Aceptada,False,0.0,0.03,False,2020,Samsung,Telcel
7911,7912,1395,M,98000,34,75.24,10/01/20,14,Farmacia,Monterrey,Aceptada,True,0.0,5.27,True,2018,Apple,ATT
7912,7913,1499,M,96000,60,1.0,10/01/20,14,Tienda departamental,Monterrey,Rechazada,False,0.0,0.03,False,2021,Huawei,ATT
7913,7914,1521,F,79000,47,657.09,10/01/20,14,Abarrotes,Guadalajara,Aceptada,False,0.0,19.71,False,2020,Motorola,Telcel
7914,7915,1524,M,75000,43,357.09,10/01/20,14,Tienda departamental,Ciudad de México,Aceptada,False,17.85,10.71,False,2018,Apple,ATT
7915,7916,1550,F,77000,45,454.64,10/01/20,14,Supermercado,Monterrey,Aceptada,False,0.0,13.64,False,2021,Samsung,Movistar
7916,7917,1777,N,88000,50,665.31,10/01/20,14,Abarrotes,Toluca,Rechazada,False,0.0,19.96,False,2015,Apple,ATT
7917,7918,1857,F,83000,58,889.67,10/01/20,14,Supermercado,Tijuana,Rechazada,True,0.0,26.69,False,2021,Motorola,ATT
7918,7919,1869,F,29000,64,791.22,10/01/20,14,Supermercado,Toluca,En proceso,False,39.56,23.74,False,2018,Samsung,Movistar
7919,7920,2126,F,58000,46,348.62,10/01/20,14,Tienda departamental,Ciudad de México,Aceptada,False,0.0,10.46,False,2020,Motorola,Movistar
7920,7921,2150,M,98000,42,558.45,10/01/20,14,Unknown,Monterrey,Aceptada,False,0.0,16.75,False,2020,Samsung,Movistar
7921,7922,2189,M,82000,63,987.21,10/01/20,14,Unknown,Toluca,En proceso,False,0.0,49.36,False,2021,Apple,ATT
7922,7923,2244,F,37000,58,1101.52,10/01/20,14,Supermercado,Monterrey,En proceso,False,0.0,33.05,False,2015,Huawei,ATT
7923,7924,2266,N,75000,52,1.0,10/01/20,14,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.05,0.03,False,2021,Motorola,Movistar
7924,7925,2413,N,83000,62,715.25,10/01/20,14,Tienda departamental,Guadalajara,En proceso,False,0.0,21.46,False,2019,Huawei,Telcel
7925,7926,2423,F,53000,58,64.5,10/01/20,14,Unknown,Nezahualcóyotl,En proceso,False,0.0,3.23,False,2014,Motorola,Telcel
7926,7927,2434,M,96000,35,580.55,10/01/20,14,Tienda departamental,Cancún,Aceptada,False,29.03,17.42,False,2020,Samsung,ATT
7927,7928,2600,F,70000,48,376.27,10/01/20,14,Unknown,Guadalajara,En proceso,False,0.0,11.29,False,2018,Samsung,Movistar
7928,7929,2693,F,68000,56,421.29,10/01/20,14,Tienda departamental,Monterrey,En proceso,False,0.0,12.64,False,2016,Samsung,Telcel
7929,7930,2754,M,90000,50,1008.88,10/01/20,14,Tienda departamental,Ciudad de México,Aceptada,False,0.0,30.27,False,2019,Motorola,Telcel
7930,7931,2790,N,84000,52,414.92,10/01/20,14,Supermercado,Nezahualcóyotl,Aceptada,False,20.75,12.45,False,2017,Huawei,Telcel
7931,7932,2921,F,96000,40,450.19,10/01/20,14,Supermercado,Guadalajara,Aceptada,False,22.51,13.51,False,2021,Samsung,Telcel
7932,7933,3022,M,66000,59,339.46,10/01/20,14,Tienda departamental,Cancún,Aceptada,True,16.97,16.97,False,2016,Huawei,Movistar
7933,7934,3060,M,43000,35,801.57,10/01/20,14,Farmacia,Monterrey,En proceso,False,0.0,24.05,False,2021,Samsung,Movistar
7934,7935,3168,F,94000,55,973.49,10/01/20,14,Unknown,Monterrey,Aceptada,True,0.0,29.2,False,2021,Huawei,Telcel
7935,7936,3196,N,97000,49,167.07,10/01/20,14,Compra en línea,Guadalajara,Aceptada,False,0.0,5.01,False,2022,Samsung,ATT
7936,7937,3265,F,88000,61,710.23,10/01/20,14,Supermercado,Nezahualcóyotl,Aceptada,False,0.0,21.31,False,2021,Samsung,Movistar
7937,7938,3287,F,99000,45,1.0,10/01/20,14,Tienda departamental,Cancún,Aceptada,True,0.0,0.03,False,2020,Samsung,Telcel
7938,7939,3467,M,46000,42,351.61,10/01/20,14,Abarrotes,Ciudad de México,Aceptada,False,0.0,10.55,False,2015,Samsung,Telcel
7939,7940,3526,M,69000,61,601.12,10/01/20,14,Tienda departamental,Guadalajara,Aceptada,False,0.0,18.03,False,2021,Samsung,ATT
7940,7941,3672,M,28000,50,182.25,10/01/20,14,Tienda departamental,Monterrey,En proceso,False,0.0,5.47,False,2018,Huawei,Telcel
7941,7942,3694,M,58000,41,121.19,10/01/20,14,Farmacia,Ciudad de México,Aceptada,False,0.0,3.64,False,2021,Samsung,Movistar
7942,7943,3855,M,25000,32,788.7,10/01/20,14,Compra en línea,Nezahualcóyotl,Aceptada,False,0.0,23.66,False,2020,Samsung,ATT
7943,7944,3940,M,85000,32,656.96,10/01/20,14,Farmacia,Ciudad de México,Aceptada,True,32.85,19.71,False,2020,Huawei,Telcel
7945,7946,76,N,85000,48,439.97,10/01/20,15,Abarrotes,Ciudad de México,Rechazada,False,0.0,13.2,False,2018,Samsung,Telcel
7946,7947,177,M,75000,54,412.93,10/01/20,15,Compra en línea,Monterrey,Rechazada,False,0.0,12.39,False,2018,Huawei,Movistar
7947,7948,216,M,27000,43,226.1,10/01/20,15,Tienda departamental,Ciudad de México,Aceptada,True,11.31,6.78,False,2017,Apple,Telcel
7948,7949,348,F,60000,54,1233.78,10/01/20,15,Tienda departamental,Monterrey,Rechazada,False,61.69,37.01,False,2013,Motorola,Movistar
7949,7950,474,F,88000,64,564.77,10/01/20,15,Supermercado,Cancún,Aceptada,False,28.24,16.94,False,2017,Motorola,Telcel
7950,7951,586,F,69000,60,522.06,10/01/20,15,Tienda departamental,Guadalajara,Aceptada,False,0.0,15.66,False,2020,Apple,ATT
7951,7952,607,M,62000,37,493.47,10/01/20,15,Compra en línea,Nezahualcóyotl,Aceptada,False,24.67,14.8,False,2019,Motorola,Telcel
7952,7953,667,M,89000,48,936.27,10/01/20,15,Unknown,Cancún,En proceso,False,0.0,28.09,False,2015,Huawei,Telcel
7953,7954,760,M,93000,45,562.58,10/01/20,15,Unknown,Monterrey,Aceptada,False,0.0,16.88,False,2021,Apple,Movistar
7954,7955,906,F,45000,55,1143.58,10/01/20,15,Tienda departamental,Nezahualcóyotl,Aceptada,True,0.0,34.31,False,2020,Apple,Telcel
7955,7956,989,F,51000,47,162.57,10/01/20,15,Tienda departamental,Cancún,Aceptada,False,8.13,4.88,False,2020,Huawei,ATT
7956,7957,1097,M,77000,43,311.3,10/01/20,15,Abarrotes,Nezahualcóyotl,Aceptada,False,0.0,9.34,False,2020,Samsung,Telcel
7957,7958,1199,M,50000,49,403.45,10/01/20,15,Compra en línea,Monterrey,Aceptada,False,0.0,12.1,False,2016,Motorola,ATT
7958,7959,1292,M,76000,57,619.89,10/01/20,15,Compra en línea,Monterrey,Aceptada,False,0.0,18.6,False,2019,Motorola,Telcel
7959,7960,1303,M,72000,64,418.01,10/01/20,15,Supermercado,Guadalajara,Aceptada,False,0.0,12.54,False,2018,Motorola,ATT
7960,7961,1400,F,40000,34,353.13,10/01/20,15,Supermercado,Monterrey,Aceptada,False,0.0,10.59,False,2020,Motorola,Movistar
7961,7962,1435,N,90000,56,692.54,10/01/20,15,Unknown,Ciudad de México,Aceptada,False,0.0,20.78,False,2018,Samsung,Telcel
